,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,estimated_days,arrival_days,shipping_days,seller_to_carrier_status,arrival_status,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
69439,rio de janeiro,RJ,2018-06-27 00:55:41,2018-06-27 12:33:28,2018-06-28 14:05:00,2018-07-10 10:04:35,2018-08-06,5,,,2018-07-11 00:00:00,2018-07-15 09:58:37,2018-07-04 12:31:31,139.0,19.07,41.0,408.0,2.0,501.0,1,debit_card,1,158.07,conselheiro lafaiete,MG,watches_gifts,Electronics,3276.0,40,13,12,OnTime/Early,OnTime/Early,Very Slow,Fast,Fast
67217,cajamar,SP,2018-03-13 13:23:37,2018-03-14 09:35:32,2018-03-19 22:28:38,2018-04-06 21:29:03,2018-03-29,1,,,2018-04-04 00:00:00,2018-04-05 02:18:07,2018-03-20 09:35:32,120.0,17.75,33.0,523.0,3.0,584.0,1,credit_card,3,137.75,guariba,SP,watches_gifts,Electronics,2288.0,16,24,18,OnTime/Early,Late,Neutral,Neutral,Neutral
55059,volta redonda,RJ,2018-03-14 23:52:35,2018-03-15 00:10:59,2018-03-16 19:19:04,2018-03-26 15:09:09,2018-04-05,5,,,2018-03-27 00:00:00,2018-03-27 22:50:36,2018-03-21 00:10:59,129.0,58.76,59.0,1893.0,1.0,6550.0,1,credit_card,5,375.52,ilicinea,MG,computers_accessories,Electronics,8000.0,22,12,10,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
96780,ararica,RS,2017-10-02 17:37:50,2017-10-03 17:49:34,2017-10-06 21:41:32,2017-10-18 15:10:21,2017-11-06,3,,recebi no prazo porem a Cor veio diferente ao do anuncio,2017-10-19 00:00:00,2017-10-21 19:56:47,2017-10-09 17:49:34,169.0,46.77,58.0,148.0,6.0,7500.0,1,credit_card,1,215.77,uberlandia,MG,construction_tools_construction,Industry & Construction,43200.0,35,16,12,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
82389,oliveira,MG,2017-11-29 18:07:54,2017-11-30 02:24:18,2017-12-07 21:59:02,2017-12-30 13:42:21,2017-12-27,2,,"Não recebi o produto na data prevista, enviei várias mensagens p informações, ja q no rastreamento estava parado há 3 semanas, simplesmente não gostei e não recomendo entrega da targaryen",2017-12-30 00:00:00,2017-12-30 23:41:46,2017-12-06 02:24:18,6.3,15.1,48.0,208.0,1.0,150.0,1,boleto,1,21.4,valinhos,SP,perfumery,Beauty & Health,9000.0,28,31,23,Late,Late,Slow,Slow,Neutral
11135,campinas,SP,2018-02-20 22:08:03,2018-02-20 22:27:34,2018-02-27 16:18:01,2018-02-28 16:39:10,2018-03-06,5,,,2018-03-01 00:00:00,2018-03-01 23:37:12,2018-02-26 22:27:34,92.1,14.25,53.0,524.0,1.0,1675.0,2,voucher,1,201.64,guarulhos,SP,auto,Electronics,35721.0,14,8,1,Late,OnTime/Early,Fast,Fast,Very Fast
9768,sao paulo,SP,2017-08-15 11:40:46,2017-08-15 12:05:34,2017-08-24 12:08:23,2017-08-28 16:57:44,2017-09-04,5,,,2017-08-29 00:00:00,2017-08-30 12:26:38,2017-08-28 12:05:34,175.0,12.43,37.0,678.0,1.0,5400.0,1,credit_card,5,187.43,mairipora,SP,furniture_decor,Furniture,32368.0,20,13,4,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
28023,goiania,GO,2018-05-10 14:37:54,2018-05-10 14:57:01,2018-05-11 12:46:00,2018-05-18 23:42:30,2018-05-28,5,,,2018-05-19 00:00:00,2018-05-21 11:56:48,2018-05-16 14:57:01,99.0,23.27,41.0,786.0,4.0,1150.0,1,credit_card,1,122.27,sao jose do rio preto,SP,housewares,Home & Garden,15000.0,18,8,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
89756,caraguatatuba,SP,2018-06-17 10:07:40,2018-06-17 10:19:38,2018-06-18 12:42:00,2018-06-22 15:06:44,2018-07-05,4,,,2018-06-23 00:00:00,2018-06-24 00:47:13,2018-06-19 10:19:38,15.99,12.79,58.0,286.0,2.0,250.0,1,credit_card,3,86.34,sao paulo,SP,stationery,Books & Stationery,2560.0,18,5,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
77695,vitoria da conquista,BA,2018-08-08 16:43:17,2018-08-08 16:55:30,2018-08-09 08:33:00,2018-08-20 22:24:35,2018-08-29,5,Ótimo,O pedido foi entregue muito antes do prazo estabelecido. Super recomendo,2018-08-21 00:00:00,2018-08-24 18:33:46,2018-08-10 16:55:30,24.9,23.32,42.0,1213.0,1.0,1607.0,1,voucher,1,48.22,assis,SP,health_beauty,Beauty & Health,6336.0,21,12,11,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
67707,londrina,PR,2018-07-04 21:15:39,2018-07-05 16:15:50,2018-07-05 12:24:00,2018-07-11 20:06:32,2018-07-31,5,,,2018-07-12 00:00:00,2018-07-12 23:56:45,2018-07-09 21:31:36,108.0,18.86,55.0,570.0,1.0,320.0,1,credit_card,5,126.86,guariba,SP,watches_gifts,Electronics,2040.0,27,7,6,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
24179,carapicuiba,SP,2017-11-18 20:15:56,2017-11-18 20:30:39,2017-11-21 12:11:24,2017-11-23 18:02:47,2017-12-01,5,,,2017-11-24 00:00:00,2017-11-26 21:04:31,2017-11-23 20:30:31,119.99,27.28,36.0,1058.0,1.0,14950.0,1,credit_card,1,47.27,itatiba,SP,baby,Fashion,81620.0,13,5,2,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
58830,porto alegre,RS,2018-03-16 15:28:12,2018-03-16 15:49:39,2018-03-19 19:56:31,2018-03-27 21:48:41,2018-04-10,4,,,2018-03-28 00:00:00,2018-03-29 01:26:55,2018-03-22 15:49:39,72.0,18.38,60.0,919.0,1.0,150.0,1,credit_card,1,90.38,maringa,PR,computers_accessories,Electronics,2912.0,25,11,8,OnTime/Early,OnTime/Early,Slow,Fast,Fast
11236,gravatai,RS,2017-03-18 16:35:53,2017-03-18 16:35:53,2017-03-21 08:47:33,2017-04-03 12:13:36,2017-04-12,4,,produto chegou certinho no prazo,2017-04-04 00:00:00,2017-04-05 11:33:04,2017-03-23 16:35:53,143.8,26.5,53.0,603.0,1.0,5950.0,1,credit_card,8,170.3,guarulhos,SP,auto,Electronics,46475.0,25,16,13,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
74756,penapolis,SP,2017-11-28 20:22:41,2017-11-30 02:25:48,2017-12-01 17:46:35,2017-12-05 23:27:51,2017-12-18,5,,,2017-12-06 00:00:00,2017-12-09 01:50:55,2017-12-06 02:25:48,125.9,13.9,39.0,1749.0,1.0,1350.0,1,boleto,1,139.8,ribeirao preto,SP,health_beauty,Beauty & Health,4374.0,20,7,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
31002,sao bernardo do campo,SP,2018-06-25 22:43:44,2018-06-25 23:37:32,2018-06-27 10:04:00,2018-06-28 11:53:43,2018-07-16,5,,,2018-06-29 00:00:00,2018-07-04 07:21:48,2018-07-01 23:31:32,19.9,8.89,44.0,412.0,1.0,9900.0,2,voucher,1,62.15,sao paulo,SP,housewares,Home & Garden,24000.0,21,3,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
1659,cabo de santo agostinho,PE,2018-04-24 17:21:16,2018-04-25 08:51:55,2018-04-25 14:30:00,2018-06-14 19:34:34,2018-05-25,2,Bom,Demora a chegar,2018-05-30 00:00:00,2018-05-30 12:05:22,2018-05-02 08:51:55,289.0,116.24,37.0,92.0,2.0,12125.0,1,credit_card,2,405.24,curitiba,PR,office_furniture,Furniture,97498.0,31,51,50,OnTime/Early,Late,Slow,Very Slow,Very Slow
103245,sao paulo,SP,2018-06-08 12:00:50,2018-06-09 02:57:22,2018-06-16 10:03:00,2018-06-26 18:37:34,2018-06-19,1,Produto não entregue,O pedido não foi entregue.,2018-06-22 00:00:00,2018-06-26 14:53:17,2018-06-14 02:57:22,59.3,7.39,48.0,1888.0,6.0,3650.0,1,boleto,1,66.69,jundiai,SP,drinks,Food & Drinks,27000.0,11,18,10,Late,Late,Fast,Neutral,Fast
70207,sete lagoas,MG,2018-05-12 18:30:38,2018-05-12 19:20:25,2018-05-14 13:44:00,2018-05-17 16:02:47,2018-06-05,5,,,2018-05-18 00:00:00,2018-05-20 15:52:39,2018-05-18 18:50:33,14.49,18.23,57.0,3153.0,1.0,300.0,1,credit_card,1,32.72,praia grande,SP,health_beauty,Beauty & Health,5832.0,24,5,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
37500,paulinia,SP,2018-01-06 11:59:07,2018-01-06 12:09:30,2018-01-09 17:32:35,2018-01-11 22:17:17,2018-01-24,4,,,2018-01-12 00:00:00,2018-01-16 21:33:47,2018-01-11 12:09:30,264.9,16.36,60.0,298.0,1.0,3150.0,1,credit_card,3,281.26,piracicaba,SP,bed_bath_table,Furniture,10560.0,18,5,2,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
51538,guarapari,ES,2018-07-18 09:03:04,2018-07-18 09:15:13,2018-07-19 13:58:00,2018-07-30 20:45:52,2018-08-09,5,Excelente ,Excelente ,2018-07-31 00:00:00,2018-08-03 15:12:30,2018-07-20 09:15:13,189.9,19.48,58.0,478.0,1.0,600.0,1,credit_card,2,209.38,recife,PE,cool_stuff,Fashion,2904.0,22,12,11,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
91556,aurora,SC,2017-03-24 10:53:14,2017-03-25 15:42:24,2017-03-28 13:03:15,2017-04-07 11:52:39,2017-04-18,5,,,2017-04-08 00:00:00,2017-04-10 12:37:32,2017-03-31 15:42:24,189.9,16.54,40.0,565.0,3.0,1000.0,1,credit_card,2,206.44,lajeado,RS,market_place,Home & Garden,6138.0,25,14,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
67080,petropolis,RJ,2018-06-17 22:55:08,2018-06-17 23:13:28,2018-06-19 12:28:00,2018-06-26 23:33:02,2018-07-16,4,Bom ,Bom produto ,2018-06-27 00:00:00,2018-06-28 20:34:39,2018-06-20 23:13:28,99.9,18.8,27.0,178.0,1.0,314.0,1,credit_card,4,118.7,guariba,SP,watches_gifts,Electronics,2772.0,29,9,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
30710,urupes,SP,2017-03-23 21:33:09,2017-03-23 21:42:59,2017-03-24 14:51:56,2017-03-29 11:21:49,2017-04-11,5,,"ótimo pra limpar a casa e da brilho e muito bom deixa o chão limpo e perfuma e brilhoso muito bom eu recomendo para as dona de casa e acaba a faxina mais rápido
",2017-03-30 00:00:00,2017-04-01 00:29:01,2017-03-29 21:42:59,84.99,14.36,34.0,545.0,3.0,2200.0,1,credit_card,8,198.7,sao paulo,SP,housewares,Home & Garden,30000.0,19,6,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
8544,osasco,SP,2017-09-27 12:53:29,2017-09-27 13:07:17,2017-09-28 17:57:45,2017-10-01 11:54:00,2017-10-19,5,,,2017-10-02 00:00:00,2017-10-04 21:39:25,2017-10-03 13:07:17,78.8,12.05,32.0,1262.0,4.0,150.0,1,credit_card,3,90.85,assis,SP,furniture_decor,Furniture,2048.0,22,4,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
73498,casca,RS,2018-01-31 16:13:00,2018-02-01 03:12:30,2018-02-01 17:15:50,2018-02-19 17:37:11,2018-03-08,5,,,2018-02-20 00:00:00,2018-02-23 19:37:03,2018-02-07 03:12:30,370.47,33.34,53.0,1125.0,3.0,5700.0,1,boleto,1,403.81,salto,SP,health_beauty,Beauty & Health,33524.0,36,19,18,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
26191,laranjeiras do sul,PR,2018-04-11 14:15:32,2018-04-11 14:32:20,2018-04-12 00:14:28,2018-04-13 16:44:30,2018-05-02,5,,"Comprei na quarta-feira (11/04) e na sexta-feira (13/04) chegou o produto. Melhor do que imaginava, produto com qualidade. ",2018-04-14 00:00:00,2018-04-15 05:05:27,2018-04-17 14:30:38,109.9,15.62,48.0,704.0,3.0,5700.0,1,credit_card,2,125.52,curitiba,PR,baby,Fashion,60000.0,21,2,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
25600,orindiuva,SP,2017-09-20 18:14:44,2017-09-20 18:30:22,2017-09-21 20:18:17,2017-09-27 21:10:08,2017-10-05,5,,,2017-09-28 00:00:00,2017-10-01 02:24:36,2017-09-26 18:30:22,159.99,32.15,56.0,621.0,1.0,10700.0,1,credit_card,10,192.14,sao jose do rio preto,SP,baby,Fashion,64000.0,15,7,6,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
88413,sao paulo,SP,2017-05-16 14:47:33,2017-05-16 15:02:13,2017-05-17 10:40:44,2017-05-22 22:32:58,2017-06-07,4,,Otimo,2017-05-23 00:00:00,2017-05-23 23:12:45,2017-05-22 15:02:13,39.99,15.1,41.0,450.0,1.0,350.0,1,credit_card,1,55.09,araguari,MG,small_appliances,Electronics,7168.0,22,6,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
39171,sao paulo,SP,2017-06-07 12:05:10,2017-06-09 16:15:08,2017-06-16 15:50:28,2017-06-22 16:04:46,2017-06-28,5,,,2017-06-23 00:00:00,2017-06-28 18:49:50,2017-06-15 16:15:08,49.99,12.69,60.0,640.0,1.0,1100.0,1,credit_card,1,2.2,ibitinga,SP,bed_bath_table,Furniture,2560.0,21,15,6,Late,OnTime/Early,Neutral,Fast,Very Fast
33467,ribeirao preto,SP,2018-04-23 00:14:16,2018-04-24 17:22:24,2018-05-10 13:20:00,2018-05-15 18:12:27,2018-05-17,2,Produto fraco,"A entrega foi um pouco demorada. Nada a reclamar das lannister. O produto, no entanto, é fraco, metal muito leve, não dando firmeza como porta-toalha.",2018-05-16 00:00:00,2018-05-18 01:48:07,2018-04-27 00:31:08,49.9,12.79,21.0,60.0,1.0,667.0,1,credit_card,1,62.69,sao paulo,SP,housewares,Home & Garden,16250.0,24,22,5,Late,OnTime/Early,Neutral,Neutral,Very Fast
29858,sao paulo,SP,2018-07-01 20:25:18,2018-07-01 20:35:14,2018-07-02 14:34:00,2018-07-06 16:26:33,2018-07-18,4,Satisfeito,Satisfeito,2018-07-07 00:00:00,2018-07-07 23:04:13,2018-07-05 20:35:14,169.9,19.36,46.0,1021.0,1.0,8600.0,1,credit_card,8,189.26,sao paulo,SP,housewares,Home & Garden,55125.0,17,5,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
83269,marilia,SP,2018-06-18 19:16:32,2018-06-18 19:39:56,2018-06-27 07:59:00,2018-07-02 19:05:11,2018-07-17,5,,Conforme o esperado,2018-07-03 00:00:00,2018-07-03 22:23:58,2018-06-27 19:31:41,119.85,14.42,51.0,868.0,2.0,1000.0,1,credit_card,1,134.27,salto,SP,home_construction,Furniture,5120.0,29,14,5,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
839,colatina,ES,2018-04-25 00:38:39,2018-04-27 03:10:32,2018-05-11 12:38:00,2018-05-17 11:03:53,2018-05-28,3,,,2018-05-18 00:00:00,2018-05-20 11:35:16,2018-05-14 03:10:32,149.94,40.12,33.0,1207.0,1.0,12650.0,1,boleto,1,190.06,itaquaquecetuba,SP,office_furniture,Furniture,52488.0,33,22,6,OnTime/Early,OnTime/Early,Slow,Neutral,Very Fast
24968,santo andre,SP,2017-12-25 20:51:01,2017-12-25 20:59:19,2018-01-03 17:43:37,2018-01-08 18:20:17,2018-01-23,5,,,2018-01-09 00:00:00,2018-01-11 12:27:52,2017-12-29 20:59:19,110.0,14.5,48.0,224.0,2.0,8050.0,1,credit_card,1,81.25,arapongas,PR,baby,Fashion,56250.0,29,14,5,Late,OnTime/Early,Slow,Fast,Very Fast
42614,porto alegre,RS,2018-03-02 15:06:54,2018-03-02 15:29:07,2018-03-05 19:49:02,2018-03-23 23:08:32,2018-03-27,4,,,2018-03-24 00:00:00,2018-03-26 19:55:29,2018-03-08 15:29:07,112.0,15.54,57.0,261.0,2.0,1580.0,1,credit_card,8,127.54,sao paulo,SP,bed_bath_table,Furniture,38610.0,25,21,18,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
88128,piau,MG,2017-07-03 20:08:35,2017-07-03 20:23:48,2017-07-04 15:12:45,2017-07-12 17:46:11,2017-08-08,5,,,2017-07-13 00:00:00,2017-07-14 01:29:55,2017-07-21 20:23:48,99.99,17.95,39.0,873.0,2.0,1200.0,1,credit_card,1,117.94,sao paulo,SP,small_appliances,Electronics,7500.0,36,9,8,OnTime/Early,OnTime/Early,Slow,Fast,Fast
105385,saquarema,RJ,2017-02-07 19:41:56,2017-02-07 19:50:19,2017-02-08 08:10:26,2017-02-17 18:05:13,2017-03-10,5,,Satisfeito.,2017-02-19 00:00:00,2017-02-20 16:41:01,2017-02-11 19:41:56,64.9,17.29,49.0,339.0,4.0,275.0,2,voucher,1,40.84,joinville,SC,fashion_male_clothing,Fashion,22540.0,31,10,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast
54977,barreiras,BA,2017-08-05 20:20:46,2017-08-05 22:37:23,2017-08-07 15:17:47,2017-08-23 21:52:04,2017-09-04,5,,,2017-08-24 00:00:00,2017-08-30 12:01:39,2017-08-10 20:30:18,139.99,45.06,59.0,1893.0,1.0,6550.0,1,credit_card,10,185.05,ilicinea,MG,computers_accessories,Electronics,8000.0,30,18,16,OnTime/Early,OnTime/Early,Slow,Neutral,Neutral
62519,cubatao,SP,2017-10-16 18:51:27,2017-10-16 19:26:36,2017-10-17 21:07:02,2017-10-23 18:08:37,2017-11-22,5,,,2017-10-24 00:00:00,2017-10-26 21:30:16,2017-10-20 19:26:36,59.9,18.0,55.0,541.0,3.0,2750.0,1,credit_card,1,77.9,londrina,PR,musical_instruments,Electronics,21012.0,37,7,6,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
91170,maringa,PR,2017-10-23 19:32:01,2017-10-25 02:28:34,2017-11-01 20:27:30,2017-11-06 21:09:40,2017-11-14,1,,comprei tres pacotes de cinco folhas cada de papel transfer para tecido escuro e so recebi dois,2017-11-07 00:00:00,2017-11-08 21:54:58,2017-11-01 02:28:34,27.99,15.1,59.0,355.0,1.0,200.0,1,boleto,1,129.27,sao paulo,SP,stationery,Books & Stationery,3000.0,22,14,5,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
2711,taubate,SP,2017-10-19 09:38:37,2017-10-19 09:49:26,2017-10-20 19:37:07,2017-11-06 17:28:53,2017-11-10,5,,,2017-11-07 00:00:00,2017-11-07 14:29:29,2017-10-25 09:49:26,49.0,15.1,58.0,1969.0,2.0,3000.0,2,voucher,1,17.57,curitiba,PR,furniture_decor,Furniture,8349.0,22,18,17,OnTime/Early,OnTime/Early,Neutral,Neutral,Neutral
9666,pederneiras,SP,2018-08-08 17:36:33,2018-08-08 17:45:25,2018-08-09 13:22:00,2018-08-18 01:16:32,2018-08-23,3,Produto errado,Não veio o mesmo produto referente à foto no momento compra !,2018-08-18 00:00:00,2018-08-20 21:56:35,2018-08-14 17:45:25,189.0,53.67,56.0,666.0,4.0,950.0,1,credit_card,4,242.67,varzea alegre,CE,furniture_decor,Furniture,22440.0,15,10,9,OnTime/Early,OnTime/Early,Fast,Fast,Fast
56782,pocos de caldas,MG,2017-07-26 11:29:35,2017-07-27 11:25:23,2017-07-27 19:26:31,2017-07-28 21:10:50,2017-08-15,5,,,2017-07-29 00:00:00,2017-08-01 20:22:45,2017-08-02 11:25:23,69.0,12.61,38.0,301.0,1.0,107.0,1,credit_card,4,81.61,belo horizonte,MG,computers_accessories,Electronics,490.0,20,2,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
79051,sao bento do sul,SC,2017-05-22 22:49:30,2017-05-22 23:02:54,2017-05-24 11:54:15,2017-06-02 14:57:48,2017-06-13,5,,,2017-06-03 00:00:00,2017-06-03 23:04:21,2017-05-28 23:02:54,33.9,15.1,54.0,1257.0,1.0,467.0,1,credit_card,2,49.0,marilia,SP,health_beauty,Beauty & Health,7980.0,22,11,9,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
106455,sorocaba,SP,2018-03-13 14:56:35,2018-03-13 15:10:32,2018-03-14 22:03:38,2018-03-19 21:21:49,2018-03-23,4,,Muito bom atendimento.. parabéns!,2018-03-20 00:00:00,2018-03-21 08:08:17,2018-03-19 15:10:32,59.0,7.39,53.0,553.0,5.0,250.0,1,credit_card,1,66.39,sao paulo,SP,fashion_bags_accessories,Fashion,640.0,10,6,5,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
34970,sao paulo,SP,2018-05-16 10:40:30,2018-05-16 10:54:21,2018-05-17 15:06:00,2018-05-22 02:22:50,2018-06-05,4,FALTANDO PRODUTO,"Dos itens destacados, não recebi a saia para cama box. As toalhas foram recebidas.",2018-05-23 00:00:00,2018-05-23 19:51:16,2018-05-22 10:54:21,78.25,4.21,52.0,235.0,1.0,525.0,1,credit_card,1,316.4,ibitinga,SP,bed_bath_table,Furniture,18018.0,20,6,5,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
39862,cajati,SP,2017-12-03 10:42:38,2017-12-03 10:53:20,2017-12-04 19:53:52,2017-12-18 19:18:39,2018-01-02,5,,,2017-12-19 00:00:00,2017-12-21 02:40:07,2017-12-07 10:53:20,35.97,15.1,60.0,516.0,1.0,400.0,1,credit_card,4,51.07,betim,MG,bed_bath_table,Furniture,10764.0,30,15,14,OnTime/Early,OnTime/Early,Slow,Fast,Fast
57603,barra do pirai,RJ,2017-08-23 22:32:15,2017-08-25 03:04:19,2017-09-05 20:18:36,2017-09-12 17:53:34,2017-09-15,5,,,2017-09-13 00:00:00,2017-09-16 00:28:29,2017-08-31 03:04:19,31.9,15.1,24.0,718.0,2.0,200.0,1,boleto,1,47.0,belo horizonte,MG,computers_accessories,Electronics,2378.0,23,20,7,Late,OnTime/Early,Neutral,Neutral,Very Fast
95461,cruzeiro,SP,2017-10-21 16:32:50,2017-10-24 03:25:42,2017-11-08 21:49:27,2017-11-17 22:46:52,2017-11-09,1,,Quero meu dinheiro de volta,2017-11-12 00:00:00,2017-11-15 02:30:24,2017-11-14 03:25:42,29.99,11.85,58.0,434.0,3.0,217.0,1,boleto,1,41.84,sao paulo,SP,telephony,Electronics,936.0,19,27,9,OnTime/Early,Late,Neutral,Slow,Fast
61560,caxias do sul,RS,2018-05-10 18:46:19,2018-05-11 09:40:13,2018-05-11 13:53:00,2018-05-21 16:49:52,2018-06-06,5,Avaliçao,"100%, produto entregue antes do esperado.",2018-05-22 00:00:00,2018-05-22 20:19:38,2018-05-16 09:10:27,1360.02,76.44,54.0,1374.0,3.0,1900.0,6,voucher,1,300.0,ilheus,BA,computers_accessories,Electronics,5200.0,27,11,10,OnTime/Early,OnTime/Early,Slow,Fast,Fast
88146,sao caetano do sul,SP,2018-04-02 22:30:35,2018-04-03 08:09:01,2018-04-03 18:25:54,2018-04-04 20:03:43,2018-04-12,5,,,2018-04-05 00:00:00,2018-04-09 15:36:21,2018-04-09 08:09:01,1199.0,22.39,58.0,2984.0,3.0,3950.0,1,credit_card,1,1221.39,guarulhos,SP,small_appliances,Electronics,20640.0,10,2,1,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
18323,praia grande,SP,2017-03-15 18:53:36,2017-03-15 18:53:36,2017-03-16 10:34:29,2017-03-24 19:04:03,2017-04-04,5,,,2017-03-25 00:00:00,2017-03-29 02:08:55,2017-03-22 18:53:36,29.6,10.96,52.0,778.0,1.0,300.0,1,credit_card,4,40.56,sao paulo,SP,sports_leisure,Entertainment,18000.0,20,9,8,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
13593,guarulhos,SP,2018-01-22 17:42:03,2018-01-22 17:54:40,2018-01-23 18:26:44,2018-01-26 17:52:00,2018-02-14,5,,Chegou correto. Vou instalar para testar agora!,2018-01-27 00:00:00,2018-01-30 14:29:08,2018-01-26 17:54:40,89.9,12.13,60.0,380.0,1.0,150.0,1,credit_card,8,408.12,bauru,SP,auto,Electronics,1056.0,23,4,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
80372,sao paulo,SP,2017-09-22 19:17:04,2017-09-23 10:44:20,2017-09-29 17:42:56,2017-10-04 16:53:02,2017-10-10,5,,,2017-10-05 00:00:00,2017-10-07 22:22:19,2017-09-29 10:44:20,49.9,8.72,39.0,522.0,2.0,127.0,1,credit_card,3,175.86,sao paulo,SP,perfumery,Beauty & Health,2688.0,18,12,5,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
950,rio de janeiro,RJ,2018-01-19 09:38:37,2018-01-20 09:10:04,2018-01-31 11:42:28,2018-02-19 23:23:04,2018-03-02,4,,.,2018-02-20 00:00:00,2018-02-26 12:44:42,2018-02-02 09:10:02,229.99,53.62,47.0,1194.0,1.0,16650.0,1,boleto,1,283.61,itaquaquecetuba,SP,office_furniture,Furniture,92232.0,42,31,19,OnTime/Early,OnTime/Early,Very Slow,Slow,Neutral
92167,curitiba,PR,2018-01-27 10:55:50,2018-01-27 11:16:00,2018-01-30 23:37:00,2018-02-01 22:18:47,2018-02-21,5,,"RECEBI O PRODUTO DE BOA QUALIDADE , MAS COMPREI NO TAMANHO ERRADO, VOU DEVOLVER O PRODUTO POIS NÃO CANE NO MEU CELULAR",2018-02-02 00:00:00,2018-02-03 23:14:39,2018-02-01 11:16:00,49.99,14.1,59.0,314.0,6.0,250.0,1,credit_card,1,64.09,sao paulo,SP,telephony,Electronics,816.0,25,5,2,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
73565,rio de janeiro,RJ,2018-01-09 19:41:56,2018-01-11 02:33:27,2018-01-12 23:48:17,2018-01-24 22:51:28,2018-02-08,5,,,2018-01-25 00:00:00,2018-01-26 08:05:36,2018-01-17 02:33:27,150.0,15.8,60.0,2894.0,1.0,200.0,1,boleto,1,165.8,franca,SP,health_beauty,Beauty & Health,2805.0,30,15,12,OnTime/Early,OnTime/Early,Slow,Fast,Fast
34070,itaocara,RJ,2017-08-11 18:47:41,2017-08-11 19:03:30,2017-08-14 15:17:35,2017-08-17 15:14:42,2017-09-04,5,,"Produto Top.
",2017-08-18 00:00:00,2017-08-19 21:11:58,2017-08-17 19:03:30,89.9,17.88,56.0,176.0,1.0,1825.0,1,credit_card,8,215.56,ibitinga,SP,home_confort,Home & Garden,21200.0,24,6,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
90833,sao goncalo,RJ,2018-03-10 15:16:08,2018-03-10 15:25:30,2018-03-15 23:32:37,2018-03-28 17:29:51,2018-03-29,5,,,2018-03-29 00:00:00,2018-03-31 20:59:36,2018-03-15 15:25:30,29.3,15.23,60.0,298.0,1.0,450.0,1,credit_card,1,44.53,sao paulo,SP,stationery,Books & Stationery,1056.0,19,18,13,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
18963,machado,MG,2017-08-15 00:14:11,2017-08-16 00:35:23,2017-08-16 19:23:22,2017-08-30 16:58:14,2017-09-06,5,,Muito bom.. entrega chegou antes e tive todo acompanhamento além do melhor preço. ,2017-08-31 00:00:00,2017-09-02 22:02:58,2017-08-22 00:35:23,85.0,15.34,55.0,2243.0,1.0,3300.0,2,voucher,1,97.84,guara,SP,sports_leisure,Entertainment,30752.0,22,15,14,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
